id,path,r0,r1,c0,c1
26291,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/56.png,452,648,424,620
26292,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/56.png,425,621,1028,1224
26293,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/56.png,449,645,330,526
26294,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/56.png,429,625,962,1158
26295,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,224,420,56,252
26296,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,347,543,430,626
26297,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,117,313,816,1012
26298,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,32,228,72,268
26299,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,373,569,759,955
26300,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,240,436,181,377
26301,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,64,260,158,354
26302,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,236,432,1084,1280
26303,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,41,237,1020,1216
26304,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,101,297,407,603
26305,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,493,689,154,350
26306,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,489,685,693,889
26307,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,49,245,148,344
26308,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,357,553,806,1002
26309,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/57.png,303,499,688,884
26310,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,339,535,973,1169
26311,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,457,653,89,285
26312,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,404,600,19,215
26313,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,467,663,885,1081
26314,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,176,372,714,910
26315,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,460,656,494,690
26316,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,251,447,818,1014
26317,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,353,549,1008,1204
26318,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,244,440,557,753
26319,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,387,583,684,880
26320,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,34,230,325,521
26321,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,109,305,467,663
26322,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,10,206,808,1004
26323,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,235,431,54,250
26324,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/58.png,366,562,332,528
26325,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,463,659,590,786
26326,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,355,551,798,994
26327,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,112,308,748,944
26328,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,7,203,715,911
26329,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,169,365,366,562
26330,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,506,702,928,1124
26331,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,174,370,404,600
26332,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,291,487,164,360
26333,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,79,275,485,681
26334,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,485,681,867,1063
26335,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,312,508,664,860
26336,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,436,632,870,1066
26337,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,64,260,1011,1207
26338,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,397,593,908,1104
26339,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/59.png,416,612,761,957
26340,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,23,219,548,744
26341,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,20,216,17,213
26342,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,75,271,597,793
26343,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,127,323,227,423
26344,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,89,285,679,875
26345,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,356,552,134,330
26346,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,407,603,254,450
26347,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,380,576,945,1141
26348,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,487,683,705,901
26349,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,466,662,392,588
26350,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,193,389,619,815
26351,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,96,292,739,935
26352,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,32,228,929,1125
26353,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,419,615,484,680
26354,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/6.png,179,375,49,245
26355,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,233,429,323,519
26356,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,306,502,170,366
26357,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,128,324,138,334
26358,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,326,522,113,309
26359,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,249,445,684,880
26360,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,389,585,765,961
26361,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,401,597,379,575
26362,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,39,235,8,204
26363,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,120,316,16,212
26364,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,304,500,299,495
26365,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,250,446,306,502
26366,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,490,686,942,1138
26367,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,391,587,6,202
26368,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,306,502,613,809
26369,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/60.png,71,267,433,629
26370,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,138,334,219,415
26371,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,356,552,550,746
26372,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,502,698,675,871
26373,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,441,637,1042,1238
26374,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,320,516,586,782
26375,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,337,533,349,545
26376,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,267,463,77,273
26377,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,187,383,1047,1243
26378,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,334,530,835,1031
26379,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,168,364,67,263
26380,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,49,245,589,785
26381,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,284,480,413,609
26382,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,59,255,201,397
26383,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,228,424,983,1179
26384,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/61.png,130,326,1004,1200
26385,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,401,597,59,255
26386,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,464,660,22,218
26387,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,259,455,1021,1217
26388,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,69,265,438,634
26389,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,127,323,527,723
26390,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,81,277,549,745
26391,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,31,227,357,553
26392,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,110,306,135,331
26393,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,97,293,329,525
26394,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,305,501,523,719
26395,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,510,706,709,905
26396,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,326,522,77,273
26397,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,201,397,1033,1229
26398,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,210,406,572,768
26399,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/62.png,7,203,815,1011
26400,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,342,538,199,395
26401,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,301,497,106,302
26402,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,431,627,807,1003
26403,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,65,261,673,869
26404,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,441,637,384,580
26405,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,0,196,954,1150
26406,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,459,655,830,1026
26407,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,292,488,669,865
26408,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,477,673,493,689
26409,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,441,637,258,454
26410,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,356,552,406,602
26411,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,298,494,425,621
26412,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,302,498,187,383
26413,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,124,320,1045,1241
26414,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/63.png,334,530,423,619
26415,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,144,340,766,962
26416,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,52,248,912,1108
26417,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,14,210,117,313
26418,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,188,384,518,714
26419,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,143,339,397,593
26420,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,279,475,938,1134
26421,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,459,655,100,296
26422,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,144,340,859,1055
26423,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,348,544,834,1030
26424,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,145,341,968,1164
26425,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,274,470,948,1144
26426,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,76,272,126,322
26427,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,169,365,742,938
26428,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,83,279,1047,1243
26429,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/64.png,168,364,304,500
26430,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,202,398,1037,1233
26431,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,185,381,988,1184
26432,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,359,555,205,401
26433,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,78,274,743,939
26434,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,478,674,368,564
26435,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,98,294,1070,1266
26436,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,16,212,747,943
26437,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,123,319,855,1051
26438,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,508,704,452,648
26439,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,394,590,177,373
26440,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,516,712,274,470
26441,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,477,673,554,750
26442,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,125,321,231,427
26443,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,411,607,219,415
26444,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/65.png,32,228,197,393
26445,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,413,609,764,960
26446,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,203,399,422,618
26447,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,222,418,771,967
26448,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,265,461,240,436
26449,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,136,332,634,830
26450,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,294,490,73,269
26451,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,510,706,134,330
26452,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,242,438,201,397
26453,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,483,679,631,827
26454,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,106,302,1031,1227
26455,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,424,620,955,1151
26456,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,438,634,387,583
26457,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,96,292,408,604
26458,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,341,537,609,805
26459,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/66.png,124,320,473,669
26460,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,417,613,614,810
26461,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,307,503,818,1014
26462,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,81,277,865,1061
26463,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,170,366,263,459
26464,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,316,512,502,698
26465,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,432,628,451,647
26466,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,485,681,912,1108
26467,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,179,375,172,368
26468,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,297,493,884,1080
26469,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,496,692,1056,1252
26470,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,393,589,306,502
26471,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,441,637,695,891
26472,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,162,358,337,533
26473,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,111,307,961,1157
26474,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/67.png,387,583,103,299
26475,/home/gaoha/epe/CarlaDsWithGBuffer/sp76-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/68.png,25,221,572,768
